 PDE   2000 0710095818.99   46.828 145.422359  D170.776.199      5.80MwGS   5.80MEGS   663571...FG...........       
 PDE   2000 0711013228.52AC 57.369-154.206 43         6.3996.2Z926.80MEGS   6.60MLPMR  0136615D.FG...........       
 PDE   2000 0715013030.50   34.319 139.260 10  G  0.885.5995.9Z996.10MwHRV  6.00MwGS   2302758C..G..........S       
 PDE   2000 0716032145.53   20.253 122.043 33  N  1.216.1826.3Z266.80MEGS   6.40MwGS   248304.C.FG..........S       
 PDE   2000 0716035745.56   -7.747 150.917 10  G  0.946.3696.4Z887.30MEGS   6.40MLPMG  192367...FG...........       
 PDE   2000 0716172523.07  -12.404 166.509 33  N  1.095.3585.8Z726.10MwGS   6.10MwHRV  184213....G...........       
 PDE   2000 0717225347.30   36.283  70.924141  D161.066.099      6.60MEGS   6.30MwGS   718419.C.FG...........       
 PDE   2000 0720183918.82   36.510 140.983 47  D600.686.1995.4Z656.20MEGS   6.00MwGS   2284806F.FG...........       
 PDE   2000 0721015335.81    9.416 -85.329 33  N  1.135.9996.1Z806.40MwGS   5.70MLCASC 077467.F.FG...........       
 PDE   2000 0730122545.57   33.901 139.376 10  G  0.946.0996.5Z997.10MEGS   6.50MwGS   2114288C.FG..........S       
 PDE   2000 0731224430.42  -16.697 174.542 10  G  0.945.7655.6Z686.20MwHRV  5.60MEGS   181299...FG...........       
 PDE   2000 0731230149.32  -29.279-176.350 10  G  0.915.5405.9Z956.20MwGS   5.90MwHRV  177163....G...........       
 PDE   2000 0803010938.98  -12.037 166.448 33  N  1.025.7676.5Z996.60MwGS   6.20MEGS   1842186F.FG...........       
 PDE   2000 0804211302.71   48.786 142.246 10  G  0.896.3997.1Z906.80MwHRV  6.40MEGS   6625936C.FG..........S       
 PDE   2000 0806072712.90   28.856 139.556394  D350.906.399      7.40MwHRV  6.90MEGS   2125884F.FG...........       
 PDE   2000 0807143355.91   -7.018 123.357648  D100.866.555      6.50MwGS   6.50MEGS   280517...FG...........       
 PDE   2000 0809000841.81  -15.693 167.986 33  N  0.846.3816.0Z996.30MwGS   6.20MEGS   186299...FG...........       
 PDE   2000 0809114147.90   18.198-102.480 45     1.056.1996.5Z996.50MwHRV  6.30MEGS   057481.C.FG...........       
 PDE   2000 0809225559.48  -16.797 174.332 33  N  1.065.7666.3Z816.40MwGS   6.40MwHRV  181222....G...........       
 PDE   2000 0812102615.86   -3.072 136.112 33  N  0.895.6475.7Z996.00MwGS   5.90MwHRV  201196....G...........       
 PDE   2000 0814221116.11   -9.377 153.854 10  G  0.875.7546.0Z986.00MwGS   6.00MwHRV  194198....G...........       
 PDE   2000 0815043008.80  -31.511 179.725357  D180.946.073      6.60MwGS   6.50MEGS   177471.F.FG...........       
 PDE   2000 0819172627.94   43.816 147.167 62  D490.816.099      5.70MwGS   5.40MEGS   2214705F.FG...........       
 PDE   2000 0821091625.45  -53.020 -45.966 10  G  1.055.8335.9Z916.10MwGS   6.00MEGS   409106...FG...........       
 PDE   2000 0828150547.91   -4.110 127.394 16  G  1.016.5696.8Z996.80MwHRV  6.70MEGS   280336.F.FG...........       
 PDE   2000 0828153806.39   -3.986 127.325 10  G  1.085.8415.8Z116.10MwHRV             272168....G...........       
 PDE   2000 0828192924.57   -4.163 127.311 33  N  1.006.063                            280271................       
 PDE   2000 0828192932.33   -4.124 127.027 33  N  1.026.5406.4Z937.10MEGS   6.30MwGS   280160...FG...........       
 PDE   2000 0901115651.83    1.438  96.591 33  N  1.025.6786.0Z806.00MwGS   5.80MEGS   705194...FG...........       
 PDE   2000 0902170219.55  -20.073-179.135687  D140.865.586      6.00MwGS   6.00MwHRV  181427....G...........       
 PDE   2000 0910190615.63   -1.112 129.332 33  N  0.895.9536.0Z996.10MwGS   6.10MEGS   267304...FG...........       
 PDE   2000 0911171753.40  -15.877-173.691115  D250.806.087      6.30MwGS   5.80MEGS   173477.F.FG...........       
 PDE   2000 0912002758.62   35.389  99.343 10  G  0.995.7996.3Z996.30MEGS   6.10MwGS   325432.F.FG...........       
 PDE   2000 0912162724.58   -5.435 101.823 33  N  1.095.7526.1Z986.00MwGS   6.00MEGS   273232.F.FG...........       
 PDE   2000 0914145957.67  -15.742 179.801 33  N  0.935.7656.2Z886.80MEGS   6.20MwGS   182263...FG...........       
 PDE   2000 0922182203.15   -4.964 102.104 33  N  1.065.8745.9Z996.70MEGS   6.20MwGS   274256.F.FG...........       
 PDE   2000 0926061752.41  -17.178-173.927 56  G  0.926.1926.1Z996.40MwGS   5.90MEGS   173437...FG...........       
 PDE   2000 0928232343.35   -0.215 -80.582 22     0.955.8996.0Z636.40MwGS   6.20MEGS   105385.D.FG...........       
 PDE   2000 1002022531.31   -7.977  30.709 34  G  1.136.1996.7Z996.50MwGS   6.10MEGS   572415.C.FG...........       
 PDE   2000 1003041330.49   40.282 143.124 33  N  0.895.6995.7Z996.30MwHRV  5.80MEGS   2293074F.FG...........       
 PDE   2000 1004143744.15   11.124 -62.559110  D720.905.6995.4Z996.20MwHRV  5.50MEGS   0954546D.FG...........       
 PDE   2000 1004165844.31  -15.421 166.910 23  G  1.166.1716.9Z997.00MwHRV  6.40MEGS   186357...FG...........       
 PDE   2000 1005133911.67   31.732 -40.958 10  G  0.965.4996.1Z996.30MsBRK  6.10MwHRV  403351....G...........       
 PDE   2000 1005200614.02    6.853 126.822 87     0.915.4585.5Z996.10MwHRV  6.00MwGS   259152....G...........       
 PDE   2000 1006043019.15   35.456 133.134 10  G  1.025.8996.8Z997.40MEGS   6.70MwHRV  2323909C.FG..........S       
 PDE   2000 1021052514.86  -17.286-175.176291  D 30.995.144      6.30MwHRV             173192....G...........       
 PDE   2000 1021113559.13* -47.347 -12.403 10  G  1.245.2135.7Z766.00MwGS   6.00MwHRV  410063....G...........       
 PDE   2000 1025052638.89  -34.605-109.648 10  G  0.975.6535.7Z886.00MwGS   6.00MwHRV  684178....G...........       
 PDE   2000 1025093223.97   -6.549 105.630 38  G  0.896.3926.6Z996.80MwGS   6.40MEGS   276415.D.FG...........       
 PDE   2000 1025190017.49  -34.678-109.458 10  G  0.915.6545.7Z876.10MwHRV  6.00MwGS   684225....G...........       
 PDE   2000 1027042151.60   26.266 140.460388  D680.956.199      6.30mbBRK  6.10MwGS   2123702..FG...........       
 PDE   2000 1029083708.77   -4.766 153.945 50  G  0.966.1346.3Z477.00MwHRV  6.50MEGS   190060...FG...........       
 PDE   2000 1030120130.76   -9.708 119.075 33  N  1.085.7285.3Z476.00MwHRV  5.90MwGS   2871486F..G...........       
 PDE   2000 1031184320.92  -17.867-175.312 33  N  0.995.8425.9Z606.20MwHRV  6.10MwGS   173258....G...........       
 PDE   2000 1101103555.03  -45.070 167.009 24  D 31.165.8175.9Z506.30MLWEL  6.10MwGS   162098.F..G...........       
 PDE   2000 1107001804.91  -55.627 -29.876 10  G  1.28     6.7Z666.80MwGS   6.60MEGS   153187...FG...........       
 PDE   2000 1107010149.26   -5.538 151.592 33  N  0.995.6336.0Z 8                      192173................       
 PDE   2000 1107075009.67   -5.432 154.016 90  D261.085.449      6.20MwHRV             193141....G...........       
 PDE   2000 1108065958.86    7.042 -77.829 17  G  1.016.0996.4Z976.50MwGS   6.40MEGS   082462.C.FG...........       
 PDE   2000 1113155721.61   42.489 144.765 33  N  0.806.0995.6Z866.00MwHRV  6.00MEGS   2244504F.FG...........       
 PDE   2000 1116045456.74   -3.980 152.169 33  N  1.206.0678.2Z808.20MsBRK  8.00MwHRV  190254.C..G....STS...S       
 PDE   2000 1116052122.41   -5.069 153.238 33  N  1.046.018                            190117................       
 PDE   2000 1116074216.93   -5.233 153.102 30  G  1.316.2407.8Z837.80MwHRV  7.20MEGS   190294.D.FG...........       
 PDE   2000 1116074532.94   -4.827 153.226 33  N  0.976.517                            190071................       
 PDE   2000 1116110541.64   -5.290 152.968 33  N  1.165.9326.2Z886.20MsBRK             192209................       
 PDE   2000 1117013704.11   -5.120 152.897 33  N  0.905.7455.8Z946.00MsBRK  5.80MwGS   192203....G...........       
 PDE   2000 1117210156.49   -5.496 151.781 33  N  1.076.2778.0Z788.20MsBRK  7.80MwHRV  192346.F..G...........       
 PDE   2000 1118020548.81   -5.097 153.181 33  N  1.135.9496.6Z576.60MwHRV  6.30MEGS   190267...FG...........       
 PDE   2000 1118065458.35   -5.228 151.771 33  N  1.046.2726.6Z866.80MwGS   6.30MEGS   192402.F.FG...........       
 PDE   2000 1118230539.78   -5.384 153.452 33  N  0.995.7416.0Z956.10MwHRV  5.80MEGS   190225...FG...........       
 PDE   2000 1119024527.57   -5.133 151.655 57  D390.915.8605.6Z796.00MwGS   5.60MEGS   192338...FG...........       
 PDE   2000 1119053519.30   -5.588 151.867 33  N  1.165.3415.9Z876.10MwHRV  6.10MsBRK  192129....G...........       
 PDE   2000 1121173334.45   -5.486 152.153 33  N  0.905.7515.9Z946.20MwHRV  5.40MEGS   192142...FG...........       
 PDE   2000 1121212105.26   -5.430 152.688 33  N  1.215.6456.2Z436.10MwHRV  6.00MwGS   192133....G...........       
 PDE   2000 1123184315.66   -4.585 153.058 33  N  1.105.7576.4Z986.70MsBRK  6.30MwGS   190283....G...........       
 PDE   2000 1125180911.42   40.245  49.946 50     1.035.899      6.80MwHRV  6.20MEGS   337446.C..G...........       
 PDE   2000 1125181047.39   40.167  49.954 33  N  1.026.2996.3Z636.50MwHRV  6.40MEGS   337268.C..G...........       
 PDE   2000 1129102513.26  -24.869 -70.886 58  D701.155.8935.9Z836.30MwGS   6.20MEGS   1222125D.FG...........       
 PDE   2000 1129103548.11AC 63.884-150.150 22         5.5995.3Z 66.00MLPMR  5.80MwHRV  0013215DP.G...........       
 PDE   2000 1203125516.70   51.666-178.156 43  D190.965.6995.1Z836.00MLPMR  5.70MwGS   007425.F..G...........       
 PDE   2000 1204044309.59   14.876 -93.944 33  N  1.005.6395.7Z906.10MwGS   6.00MwHRV  069151....G...........       
 PDE   2000 1206171106.40   39.566  54.799 30  G  0.906.7997.5Z917.50MsBRK  7.00MwGS   3404957C.FG...........       
 PDE   2000 1206225740.04   -4.218 152.725 31  G  0.986.1656.6Z856.70MsBRK  6.50MwHRV  192401...FG...........       
 PDE   2000 1212052645.94    6.015 -82.679 10  G  1.095.8995.7Z996.60MEGS   6.10MwGS   083374...FG...........       
 PDE   2000 1215164447.66   38.457  31.351 10  G  1.245.1565.8Z826.00MwHRV  5.80MDISK  366174.C.FG...........       
 PDE   2000 1218011921.65  -21.178-179.124628  D 70.916.479      6.70MEGS   6.60MwHRV  181532...FG...........       
 PDE   2000 1219131147.37   11.765 144.760 33  N  1.016.3725.8Z906.20MwHRV  6.10MwGS   2102944F..G...........       
 PDE   2000 1220112354.10  -39.008 -74.662 11  G  1.056.1616.2Z216.50MwHRV  6.10MEGS   1342535F.FG...........       
 PDE   2000 1220164943.30   -9.231 154.353 33  N  1.275.8486.3Z916.60MwHRV  6.30MsBRK  194105....G...........       
 PDE   2000 1221010127.77   -5.706 151.122 33  N  0.826.4646.5Z936.60MsBRK  6.40MwGS   192424...FG...........       
 PDE   2000 1221024123.13   -5.354 154.133386  D420.815.546      6.00MwHRV  5.90MwGS   193247....G...........       
 PDE   2000 1222101301.11   44.790 147.196140  D780.816.099      6.30MEGS   6.20MwGS   2215285F.FG...........       
 PDE   2000 1223071324.30   -7.873 135.816 61  D 70.895.8355.4Z846.00MwGS   6.00MwHRV  204129....G...........       
 PDE   2000 1228043428.45   -4.050 152.307 33  N  0.985.6506.0Z996.20MwHRV  6.00MsBRK  192170....G...........       
 PDE-W 2001 0101065704.17    6.898 126.579 33  N  1.066.4987.2Z967.50MwHRV  7.30MEGS   2593243F..G...........       
 PDE-W 2001 0101085431.58    6.631 126.899 33  N  0.945.6386.0Z41                      259064................       
</PRE><P>
<HR>
<br>
<!--
<TABLE>
<TD BGCOLOR="#0061A3">
<font color="white">
<center>
<b> United States Geological Survey 
<br>
National Earthquake Information Center </b>
</center>
</font>
</TD>
</TABLE>
<br>
-->
<table border=0 cellpadding=4 width=500>
<tr>
<td align="left" valign="bottom">
<b>USGS National Earthquake Information Center</b>
<br>
<font size=2>
<a href="http://www.usgs.gov/privacy.html">USGS Privacy Statement</a>&nbsp;|&nbsp;<a href="http://www.usgs.gov/disclaimer.html">Disclaimer</a>
</font>
</td>
<td align="right" valign="bottom">
<a href="http://firstgov.gov/"><img src="http://neic.usgs.gov/neis/gifs/USGS/first_gov2_beveled.gif" alt="FirstGov" height=47 width=160 border=0></a>
</td>
</tr>
</table>
</BODY>
</HTML>
